id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
3153,,,,,,,,,,N,,,8,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,29,,,,,2,,,,,,,,,Y,,,,,,,Y,Y,,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3154,,,,,,,,Y,Y,Y,,,2,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,27,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,isv,,,,,Y,,,emprendedor,,,Y,,,,,,,,Y,,,,,,,,posgrado,Y,,,,,,,,,"(20000, 30000]"
3155,,,,,,,,Y,,N,,,4,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,1,,,,,,,,,,,,,,,,Y,,,,,bootcamp,,,,,,,,Y,,,,,,,,3,,,,,,,,startup,,Y,,,,,,honorarios,,,Y,,,Y,,,,,,,,Y,,,,,pasante,,Y,,,,,,,,"(30000, 40000]"
3156,,,,,Y,,Y,Y,,N,,,1,Y,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,Y,,23,,,,,1,,,,,,,,,Y,,,,,Y,,Y,,Y,,,trabajo,,,,Y,,,,,,,,,,,,3,,,,,,,,corp,,Y,,,,,,nomina,,,,Y,,,Y,Y,,Y,,,,,,,,Y,pasante,,,,,Y,,,,,"(20000, 30000]"
3157,,,,,,,,,Y,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,Y,,33,,,,,1,,Y,,,,,,,Y,,,,Y,,,,,Y,,,trabajo,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,Y,pasante,,,,,,,,,,"(0, 10000]"
3158,,,,,Y,,,,,Y,,,11,,,,,,,,,Y,,godin,,,,Y,,,,,,hombre,,,,,,,Y,,,,Y,,31,,,,,1,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,Y,,,,Y,,,,,,,,4,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,posgrado,,,,,,,,,,"(40000, 50000]"
3159,,,,,,,,Y,,Y,,,2,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,Y,,25,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,Y,,,"(10000, 20000]"
3160,,,,,,,,,,N,,,8,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,41,,,,,4,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,itservices,,Y,,,,,,hibrido,,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(50000, 60000]"
3161,,,,,Y,,,,Y,N,,,24,,,,Y,,,,Y,,,docente,,,,,,,,,,hombre,,,,,,,Y,,,Y,Y,,48,,,,,24,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,Y,,,,,,,,,,,,,,3,,,,,,,,uni,,,,,,,,nomina,Y,,,,,,,,,,,,,,,Y,,,phd,,,,,,,,,Y,"(60000, 70000]"
3162,Y,,,,,,,,,N,,,1,,,,,,,,,,,emprendedor,,,,,,,,,,mujer,,,,,,,,,,,,,23,,,,,1,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,emprendedor,,,Y,,Y,,,,,,Y,,,Y,,,,,pasante,,Y,,,,,,Y,,"(0, 10000]"
3163,Y,,,,,,,Y,,N,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,35,Y,,,,9,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,Y,Y,,,,,,,Y,,,Y,,,,Y,maestria,,,,,,,,,,"(30000, 40000]"
3164,,,,,,,,Y,,Y,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,32,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(70000, 80000]"
3165,,,,,Y,,,,,N,,,3,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,26,,,,,0,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
3166,,,,,Y,,,Y,,Y,,,5,Y,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,3,,,,,,,,,Y,,,,,,,Y,Y,Y,,,escuela,,,,Y,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,Y,Y,,,Y,,,,Y,universidad,Y,,,,,,,Y,,"(40000, 50000]"
3167,,,,,,,,Y,,N,,,22,,,,,Y,,,,Y,Y,emprendedor,,,,Y,,Y,,Y,,hombre,,,,,,,Y,Y,,,,Y,44,,,,,9,,,,,,,,,,,,,,,,Y,,Y,,Y,autodidacta,,,,,,,,Y,,,,,,,,4,,,,,,,,corp,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,,maestria,,Y,,Y,Y,,,,,"(40000, 50000]"
3168,,,,,,,,,,N,,,5,,,Y,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,28,,,,,5,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,Y,,,,,,,,,,,,2,Y,,,,,Y,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
3169,,,,,,,,,,N,,,10,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,31,,,,,6,,,,,,,,,,,Y,,,,,,,,,,autodidacta,,Y,,,,,,,,,,,,,,1,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
3170,,,,,,,,,,N,,,10,Y,,,Y,,,,,,,godin,,,,,,Y,,,,hombre,,,,,,,,,,Y,,,31,,,,,5,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,Y,,,,2,Y,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,,,Y,maestria,,,,,,,,,,"(10000, 20000]"
3171,Y,,,,Y,,,Y,,Y,,,10,,,,,,,,,,Y,godin,,,,Y,,,,,,hombre,,,,,,,Y,,,,,Y,33,Y,,,,4,,,,,,,,,Y,,,,,,,,,Y,Y,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,Y,posgrado,,Y,,,,,,,,"(80000, 90000]"
3172,Y,,,,,,,,,N,,,10,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,Y,,36,,,,,10,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,,,,Y,,,,,"(40000, 50000]"
3173,Y,,,,Y,,,Y,,N,,,7,,,,Y,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,Y,,,31,,,,,7,,,,,,,,,,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,Y,,,prepa,,,,,,,,,,"(30000, 40000]"
3174,,,,,,,,,,Y,,,17,,,Y,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,Y,,40,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,Y,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,Y,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
3175,Y,,,,,,,Y,,Y,,,17,Y,,,,,,Y,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,Y,Y,38,,,,,2,,,,,Y,,,,,,,Y,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,Y,4,,Y,,,Y,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,Y,,,Y,Y,,,,"(100000, 110000]"
3176,,,,,,,,Y,Y,N,,,0,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,22,,,,,0,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,freelance,Y,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(0, 10000]"
3177,,,,,,,,Y,Y,N,,,0,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,22,,,,,0,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,freelance,Y,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(0, 10000]"
3178,,,,,,,,,Y,N,,,4,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,27,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,1,,,,,,,,itservices,,,,,,,,hibrido,Y,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
3179,Y,,,,,,,Y,,Y,,,2,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,22,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,,,,,,prepa,Y,,,,,,,,,"(80000, 90000]"
3180,,,,,,,,,,N,,,25,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,Y,,40,,,,,14,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,Y,,maestria,,,,,Y,,,,,"(10000, 20000]"
3181,Y,,,,,,,Y,,Y,,,15,,,,,,,,,,,directivo,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,40,,,,,3,,Y,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,Y,,,,,pasante,Y,,,,,,,Y,,"(50000, 60000]"
3182,Y,,,,Y,,,,,Y,,,12,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,38,,,,Y,10,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(40000, 50000]"
3183,,,,,,,,Y,,N,,,3,,,,,,,,Y,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,Y,,27,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,Y,,"(10000, 20000]"
3184,,,,,Y,,,,,Y,,,4,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,Y,,,,,,Y,29,Y,,,,3,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,isv,,,,,,,,nomina,,,Y,,,Y,,,,,,,,Y,,,,,maestria,,,,,,,Y,,,"(10000, 20000]"
3185,,,,,,,,,,N,,,10,,,,Y,,,,,,,godin,,,,,,,,,,hombre,Y,,,,,,Y,,,Y,,Y,33,Y,,,,8,,,,,Y,,,,,,Y,,,,,Y,,,Y,,trabajo,,,,,,,,,,,,Y,,,,3,Y,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
3186,,,,,Y,,,Y,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,30,,,,,3,,Y,,,,,,,Y,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,Y,,Y,,,,,,,,Y,,,,,,,,tecnica,Y,Y,,,,,,,,"(20000, 30000]"
3187,,,,,,,,,,N,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,25,,,,,0,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,hibrido,,Y,Y,Y,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
3188,Y,,,,,,,Y,Y,Y,,,9,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,Y,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,Y,,,,,,,,,,,2,,,Y,,,,,corp,,,,,,,,nomina,Y,,,,,,,,,,,,,,,,,,pasante,,,,,,Y,,,,"(50000, 60000]"
3189,Y,,,,,,,Y,Y,Y,,,11,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,31,Y,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,startup,,Y,,,,,,freelance,,,Y,,Y,,,,,,Y,,,,,,,,prepa,Y,,,,,,,,,"(100000, 110000]"
3190,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,25,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,uni,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,,,,,,pasante,,,,,,,,Y,,"(0, 10000]"
3191,,,,,,,,,,N,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,27,,,,,5,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,Y,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
3192,Y,,,,,,,Y,,Y,,,9,,,,,,,,,,,independiente,,,,,,,,,,hombre,,,,,,,,,,,,,34,,,,,3,,Y,,,,,,,Y,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,freelance,,Y,,,Y,,,emprendedor,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,Y,,"(110000, 120000]"
3193,,,,,Y,,,Y,,Y,,,3,,,,,,,,Y,,,godin,,,,,,,,Y,,hombre,,,,,,Y,Y,,,,Y,,23,,,,,0,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,Y,,,"(40000, 50000]"
3194,,,,,,,,,,Y,,,13,,,,,,Y,,,,,godin,,,Y,,Y,Y,,,,mujer,,,,,,Y,,,,,,,37,,,,,1,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,startup,,,,,,,,nomina,,,,,,,,Y,,,,,,,,,,Y,maestria,,,,,,,,,,"(20000, 30000]"
3195,,,,,Y,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,25,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,Y,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,,prepa,,,,,,,,Y,,"(30000, 40000]"
3196,,,,,Y,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,25,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,Y,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,Y,,,,,,Y,,,,,,,,prepa,,,,,,,,Y,,"(30000, 40000]"
3197,,,,,,,,Y,,N,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,32,Y,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(40000, 50000]"
3198,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,Y,,,,,27,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,Y,,,,Y,,,,,,,,2,,,,,,,,itservices,Y,Y,,,,,,nomina,,,,,,,Y,,,Y,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3199,,,,,,,,Y,,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,Y,"(10000, 20000]"
3200,,,,,,,,,,N,,,4,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,29,,,,,2,,,,,,,,,,,Y,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,1,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
3201,Y,,,,,,,Y,,N,,,8,,,,Y,,,,,,,emprendedor,,,,,,,,,,hombre,,,,,,,,,,Y,,,31,,,,,5,,,,,Y,,,,,,,,,,,Y,,,,,autodidacta,,,,,Y,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,Y,"(20000, 30000]"
3202,,,,,,,,,Y,N,,,4,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,29,,,,,2,,Y,,,,,,,Y,,Y,,,,,,,,,,trabajo,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,Y,,Y,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(130000, 140000]"
3203,,,,,,,,,,N,,,9,,,,,,,,,,,directivo,,,,Y,Y,,,,,mujer,,,,,,,,,,,,,32,,,,,9,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,,,Y,,,,,,,,2,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
3204,,,,,Y,,,,,N,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,31,,,,,6,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3205,,,,,,,,,,Y,,,11,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,30,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,Y,,,,4,,,,,,,,startup,,,,,,,,honorarios,,,Y,,,,,,,,Y,,,Y,,,,,pasante,,Y,,,,,,,,"(120000, 130000]"
3206,,,,,,,,Y,Y,N,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,,,25,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,Y,,,,,,,,,"(30000, 40000]"
3207,,,,,Y,,,,,Y,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,Y,26,,,,,1,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,Y,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,Y,,,,,,,,,"(10000, 20000]"
3208,,,,,,,,Y,,Y,,,20,Y,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,Y,Y,43,,,,,11,,,,,,,,,Y,,,,,,,,Y,Y,,,autodidacta,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
3209,,,,,,,,,,N,,,3,,,Y,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,2,,,,,,,,,,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
3210,,,,,,,,Y,Y,Y,,,6,,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,Y,29,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,,,,,,,Y,startup,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,Y,universidad,Y,Y,,,,,,,,"(70000, 80000]"
3211,Y,,,,Y,,,Y,,Y,,,6,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,25,,Y,,,0,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,1,,,,,,,,itservices,Y,Y,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,Y,maestria,,,,,,,,,,"(40000, 50000]"
3212,,,,,Y,,,,,N,,,7,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,30,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,Y,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,Y,,,,universidad,,,,,,,,,,"(40000, 50000]"
3213,,,,,Y,,,Y,,Y,,,4,,,,,,,,Y,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,Y,Y,27,,,,Y,2,,,,,,,,,Y,,Y,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,Y,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,Y,,,"(20000, 30000]"
3214,Y,,,,Y,,,Y,Y,Y,,,5,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,Y,,26,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(40000, 50000]"
3215,,,,,,,,,,N,,,4,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,29,,,,,1,,,,,,,,,,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,Y,,1,,,,,,,,isv,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3216,,,,,Y,,,Y,,Y,,,6,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,,,,,27,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,Y,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,Y,,,,,,,,universidad,,,,,,,,,,"(70000, 80000]"
3217,,,,,,,,,Y,N,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,Y,,,,,,,27,,,,,1,,,,,,,,,Y,,,,,,,,,,,,online,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,honorarios,,,,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3218,,,,,Y,,,,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,32,,,,,2,,,,,,,,,Y,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,4,Y,,,,,,,isv,,Y,,,,,,nomina,Y,Y,Y,Y,,,,,,,,,,Y,,,,Y,universidad,,,,,,,,,,"(30000, 40000]"
3219,,,,,,,,Y,,N,,,20,,,,,,,,,,,godin,,,,Y,,Y,,,Y,hombre,,,,,,,,,,,,,38,,,,,1,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,Y,,Y,3,,,,,Y,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,Y,,,Y,,,,,"(80000, 90000]"
3220,,,,,,,,,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,,,27,,,,,1,,,,,,,,,,,,,,,,,,Y,,,escuela,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,,,,Y,,,,,universidad,,,,,,,,,,"(20000, 30000]"
3221,,,,,,,,Y,,N,,,3,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,28,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,,,,,,,,,,,,2,Y,,,,,,,isv,,Y,,,,,,hibrido,,,Y,Y,,,,,,,,,,,Y,,,Y,pasante,,,,,,,,,,"(40000, 50000]"
